x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y1
-0.48223422354464196,-0.33713973636242345,0.39390707533256586,0.7423573936156487,0.47059487016429613,-1.4571952967103174,1.2112064254532517,-0.09214446466784847,-0.15074941470070924,-0.3111534022923984,-0.34204681230961537,0.10650470219271153,0.4188818504734024,0.5322044494769829,0.9660940958611889,0.20405320935597707,-0.05389445727242531,-0.04299742042325361,0
0.11612758414550421,0.5482209477536831,0.14523612223762214,-0.49007657516956055,-0.6401129808702679,1.0625382371846066,-0.7086180309654773,0.9000018967169295,0.5776609241261664,0.9062659957043514,0.4797656604237517,0.9043774900142719,0.4188818504734024,-0.11321100545463283,-0.05321704765337063,-0.11854519781632959,-0.05389445727242531,0.6707597586027545,0
1.3419642614067993,0.6758622993478044,-1.4035616441140935,-1.2383879512110696,-1.1410204431015418,0.506233431000013,-0.5552989602300269,1.7839122414287718,1.9719560119155424,1.5261469634358047,1.675129257126831,1.6230930369910148,1.6960279570287033,2.1952486354680465,1.9854052393757482,1.8170452452175103,1.7354015241720728,-1.9463498978259417,1
2.326792793352974,-1.4697968723726245,-1.729649026002746,-2.0805735142111907,-1.874232815353117,0.8661953644135735,-0.5054789744647646,2.3052863965267347,1.9719560119155424,2.1691567365689504,1.9739701563026009,2.3809224406111507,2.003386343893159,2.1952486354680465,1.9854052393757482,1.9783444488036637,1.7354015241720728,-1.9463498978259417,0
1.2891961699992545,-0.09587580618101628,-1.0574554685171687,-1.172676020340041,-1.2820627098995818,0.833471552285068,-0.8143103632473806,1.5410215593516208,1.8018789741016592,1.8815852149928602,1.9739701563026009,1.6230930369910148,1.6960279570287033,2.1952486354680465,1.9854052393757482,1.9783444488036637,1.7354015241720728,-1.7084308381506057,0
-0.663400650235479,-0.019953909571351486,-0.14722594209416703,0.051711589563001495,-0.15372457551526275,-0.0827951873130862,-0.5054789744647646,0.48958427804810345,0.39764388232320125,0.5161188703769779,0.18092476124798187,0.6480813792197052,0.7457765536179909,-0.11321100545463283,-0.05321704765337063,-0.11854519781632959,-0.05389445727242531,-0.2809164800985896,0
-0.030670456204311455,-0.7755229030353051,-1.1157914845576806,-1.27459656618082,-1.6958558308732428,-0.9336143026542294,1.3146808083289847,0.9000018967169295,0.7563394935595804,1.1585639889324975,0.7786065595995215,1.1519242686763471,1.0674399287116607,1.127447386514869,0.9660940958611889,1.8170452452175103,1.7354015241720728,-0.2809164800985896,0
1.586944189832673,1.4320016939815658,-0.8649309759008945,-0.14810632267747312,-0.2584692001226306,0.6698524916425405,-0.5054789744647646,1.66337342675469,1.8018789741016592,1.6459292660395333,1.5257088075389462,1.6230930369910148,1.6960279570287033,-0.11321100545463283,-0.05321704765337063,-0.11854519781632959,-0.05389445727242531,-1.9463498978259417,0
0.8310529945109588,-0.13805863882169347,-1.472532644312125,-1.4918482559993225,-1.3691770511571946,0.11354768545794683,-0.8143103632473806,2.019763154988525,1.9719560119155424,1.6459292660395333,1.5257088075389462,1.6230930369910148,1.6960279570287033,-0.11321100545463283,-0.05321704765337063,-0.11854519781632959,-0.05389445727242531,-1.9463498978259417,1
-1.3102335104283709,-0.5882639786594298,-0.10061968799209581,0.07719172602319624,0.6054146840153637,0.08082387332944133,-0.8143103632473806,-0.8836449505079105,-1.6805517147085283,-0.9025704314591041,-1.4627001842187521,-1.117033036681967,-1.6689038202333248,-1.196764291592178,-1.7520689535109697,-1.0863404193332495,-1.8431904387169236,0.19492163925208242,0
-1.3289153303232215,-0.5198759607750667,-0.27656611706870693,-0.46996067796414365,-0.18068853828547624,-0.18096662369860272,-0.3595581478825153,-0.7190116947479909,-1.2882008000162735,-1.0560565372975903,-1.4627001842187521,-0.7909732812467554,-1.3041643324665957,-0.8182090092981836,-1.4122985723394499,-1.0863404193332495,-1.395866443355799,1.6224359973040985,0
-0.4839902646334679,-0.06647162162679432,-0.15442019608307736,0.18849969055983648,0.4311860015001379,0.27716674610047437,-1.0925846631366778,-0.3994956597891079,-0.9026749418114923,-0.9025704314591041,-1.3132797346308673,-0.47915736662151076,-0.9466495556984961,-0.8182090092981836,-1.07252819116793,-0.44114360498863625,-0.9485424479946744,1.8603550569794345,0
-0.4759300598802533,0.6650140868267503,0.8019463939644578,1.092374004989903,1.6818990438415797,-0.6390999934976799,0.2634529593890577,0.6287119981305672,0.03347105173030492,0.11079674169166653,-0.4167570371035578,0.6480813792197052,0.08649196390663254,-0.11321100545463283,-0.05321704765337063,-0.11854519781632959,-0.05389445727242531,1.8603550569794345,0
-0.4759300598802533,0.6650140868267503,0.8019463939644578,1.092374004989903,1.6818990438415797,-0.6390999934976799,0.2634529593890577,0.6287119981305672,0.03347105173030492,0.11079674169166653,-0.4167570371035578,0.6480813792197052,0.08649196390663254,-0.11321100545463283,-0.05321704765337063,-0.11854519781632959,-0.05389445727242531,1.8603550569794345,0
0.10835550929126442,0.11834160348238906,0.5288775360375573,-0.272824885351058,-0.3123971256630576,0.3753381824859909,-2.193095980212492,-0.09214446466784847,-0.3364378429237123,-0.3111534022923984,-0.5661774866914427,-0.18035637132861754,-0.2516799170571447,-0.11321100545463283,-0.05321704765337063,0.20405320935597707,-0.5012184526335499,-0.2809164800985896,0
-0.842627300980632,-0.7226629075832887,-0.6243926577499364,-0.2138182535485017,0.2859954327374498,0.702576303771046,-0.21853272301201884,-0.7190116947479909,-0.9026749418114923,-1.0560565372975903,-1.1638592850429823,-1.117033036681967,-1.6689038202333248,-0.8182090092981836,-1.4122985723394499,-1.0863404193332495,-1.395866443355799,0.9086788182780905,0
2.326792793352974,0.9219834368218502,-1.4999020888351533,-1.0425932184116784,-1.195985444133131,0.702576303771046,-0.8143103632473806,2.2489763723895315,1.9719560119155424,1.997523858569382,1.9739701563026009,2.06568496650283,2.003386343893159,2.1952486354680465,1.9854052393757482,1.9783444488036637,1.7354015241720728,-1.9463498978259417,1
0.35899868660590795,-1.9536001130621614,-1.5380629143415472,-1.8592986449516047,-1.823416116286176,-1.0317857390397458,0.8520373379659305,-0.09214446466784847,0.03347105173030492,1.1585639889324975,1.0774474587752914,0.38237171670665016,0.7457765536179909,0.8355982120022301,0.9660940958611889,1.4944468380452036,1.7354015241720728,-0.9946736591245977,0
-0.12780212766099164,-0.2129819510788964,0.6810516475855952,2.2684834615999447,0.7931253479156961,-1.751709605866867,1.4832058867759297,-1.0517114760901005,-0.15074941470070924,-0.3111534022923984,0.18092476124798187,-0.7909732812467554,0.08649196390663254,-0.8182090092981836,-0.05321704765337063,-0.44114360498863625,0.39342953808869924,0.43284069892741844,0
-1.1088655490607595,-1.0741081475736676,-0.39229976819465556,0.17106591298180848,0.04643099427901444,0.3753381824859909,-0.28846416823304005,-0.16789306918825375,0.03347105173030492,-0.1685571092166929,-0.11791613792778796,-0.18035637132861754,-0.2516799170571447,-0.11321100545463283,-0.05321704765337063,-0.11854519781632959,-0.05389445727242531,0.43284069892741844,0
