x13,x12,x9,x6,x22,x18,x8,x4,x10,x19,x16,x14,y1
-0.15074941470070924,-0.09214446466784848,0.4705948701642961,-0.33713973636242345,-0.042997420423253614,0.5322044494769829,0.7423573936156487,5,-1.4571952967103174,0.9660940958611888,0.10650470219271152,-0.3111534022923984,0
0.5776609241261664,0.9000018967169295,-0.6401129808702679,0.5482209477536831,0.6707597586027545,-0.11321100545463285,-0.4900765751695606,4,1.0625382371846066,-0.05321704765337063,0.904377490014272,0.9062659957043514,0
1.9719560119155424,1.7839122414287718,-1.1410204431015418,0.6758622993478044,-1.9463498978259417,2.1952486354680465,-1.2383879512110696,3,0.506233431000013,1.985405239375748,1.6230930369910148,1.5261469634358047,1
1.9719560119155424,2.3052863965267347,-1.874232815353117,-1.4697968723726245,-1.9463498978259417,2.1952486354680465,-2.0805735142111907,2,0.8661953644135735,1.985405239375748,2.3809224406111507,2.1691567365689504,0
1.8018789741016592,1.5410215593516208,-1.2820627098995818,-0.09587580618101628,-1.7084308381506057,2.1952486354680465,-1.172676020340041,4,0.8334715522850681,1.985405239375748,1.6230930369910148,1.88158521499286,0
0.3976438823232013,0.4895842780481034,-0.15372457551526275,-0.019953909571351486,-0.2809164800985896,-0.11321100545463285,0.051711589563001495,5,-0.0827951873130862,-0.05321704765337063,0.6480813792197052,0.5161188703769779,0
0.7563394935595804,0.9000018967169295,-1.6958558308732428,-0.7755229030353051,-0.2809164800985896,1.127447386514869,-1.27459656618082,3,-0.9336143026542294,0.9660940958611888,1.1519242686763471,1.1585639889324977,0
1.8018789741016592,1.6633734267546898,-0.2584692001226306,1.4320016939815658,-1.9463498978259417,-0.11321100545463285,-0.14810632267747312,5,0.6698524916425405,-0.05321704765337063,1.6230930369910148,1.6459292660395333,0
1.9719560119155424,2.019763154988525,-1.3691770511571946,-0.13805863882169347,-1.9463498978259417,-0.11321100545463285,-1.4918482559993225,3,0.11354768545794686,-0.05321704765337063,1.6230930369910148,1.6459292660395333,1
-1.6805517147085285,-0.8836449505079105,0.6054146840153637,-0.5882639786594298,0.1949216392520824,-1.1967642915921781,0.07719172602319624,5,0.08082387332944133,-1.7520689535109697,-1.1170330366819672,-0.902570431459104,0
-1.2882008000162737,-0.7190116947479909,-0.18068853828547626,-0.5198759607750667,1.6224359973040985,-0.8182090092981836,-0.4699606779641437,5,-0.18096662369860272,-1.41229857233945,-0.7909732812467554,-1.0560565372975903,0
-0.9026749418114924,-0.3994956597891079,0.4311860015001379,-0.06647162162679432,1.8603550569794345,-0.8182090092981836,0.18849969055983648,5,0.2771667461004744,-1.07252819116793,-0.4791573666215108,-0.902570431459104,0
0.033471051730304915,0.6287119981305672,1.6818990438415795,0.6650140868267503,1.8603550569794345,-0.11321100545463285,1.092374004989903,5,-0.6390999934976799,-0.05321704765337063,0.6480813792197052,0.11079674169166652,0
0.033471051730304915,0.6287119981305672,1.6818990438415795,0.6650140868267503,1.8603550569794345,-0.11321100545463285,1.092374004989903,5,-0.6390999934976799,-0.05321704765337063,0.6480813792197052,0.11079674169166652,0
-0.3364378429237123,-0.09214446466784848,-0.3123971256630576,0.11834160348238905,-0.2809164800985896,-0.11321100545463285,-0.27282488535105803,5,0.3753381824859909,-0.05321704765337063,-0.18035637132861754,-0.3111534022923984,0
-0.9026749418114924,-0.7190116947479909,0.2859954327374498,-0.7226629075832887,0.9086788182780904,-0.8182090092981836,-0.2138182535485017,5,0.702576303771046,-1.41229857233945,-1.1170330366819672,-1.0560565372975903,0
1.9719560119155424,2.2489763723895315,-1.195985444133131,0.9219834368218502,-1.9463498978259417,2.1952486354680465,-1.0425932184116784,5,0.702576303771046,1.985405239375748,2.0656849665028303,1.9975238585693817,1
0.033471051730304915,-0.09214446466784848,-1.8234161162861762,-1.9536001130621612,-0.9946736591245976,0.8355982120022301,-1.859298644951605,3,-1.0317857390397458,0.9660940958611888,0.38237171670665016,1.1585639889324977,0
-0.15074941470070924,-1.0517114760901003,0.7931253479156961,-0.2129819510788964,0.4328406989274184,-0.8182090092981836,2.2684834615999447,5,-1.751709605866867,-0.05321704765337063,-0.7909732812467554,-0.3111534022923984,0
0.033471051730304915,-0.16789306918825375,0.04643099427901444,-1.0741081475736676,0.4328406989274184,-0.11321100545463285,0.17106591298180848,5,0.3753381824859909,-0.05321704765337063,-0.18035637132861754,-0.1685571092166929,0
0.033471051730304915,-0.16789306918825375,0.04643099427901444,-1.0741081475736676,0.4328406989274184,-0.11321100545463285,0.17106591298180848,5,0.3753381824859909,-0.05321704765337063,-0.18035637132861754,-0.1685571092166929,0
1.9719560119155424,2.019763154988525,-1.4511060149589972,-0.216614970911621,-1.9463498978259417,2.1952486354680465,-1.5320800504101564,4,0.7353001158995515,1.985405239375748,2.2773400390198537,2.1691567365689504,0
-1.0946069499025213,-1.5780462703776132,2.40266651019921,0.8544016692388066,-0.042997420423253614,0.21629942864825955,2.6956110122616304,5,-1.5226429209673285,-0.05321704765337063,-0.18035637132861754,-0.1685571092166929,0
-0.15074941470070924,-0.5576722845511735,-0.4005485424118325,-0.9433461620351898,0.4328406989274184,-0.4575720176525126,-0.30098714143864164,5,-1.4571952967103174,0.2865533335181492,-0.7909732812467554,-0.7514159358395387,0
-1.6805517147085285,-1.223359789053647,-0.6878184534637226,-0.0957130650497638,-0.5188355397739256,-1.1967642915921781,-0.508851412561283,5,-1.9153286665093945,-1.41229857233945,-1.4587505418490203,-1.0560565372975903,0
-0.523629894817665,-0.7190116947479909,-0.06764730974881193,-0.5985595331938391,0.4328406989274184,-0.8182090092981836,0.2662811597541152,5,0.4735096188715074,-0.7327578099964103,-0.7909732812467554,-0.7514159358395387,0
-0.9026749418114924,-1.223359789053647,-0.9968669498300158,-1.5530588391835292,0.4328406989274184,-0.11321100545463285,-1.3134873007779593,5,-0.18096662369860272,-0.05321704765337063,-1.4587505418490203,-1.5313870715583864,0
1.9719560119155424,2.13517570596056,-1.3100637481609574,0.4187487790850582,-1.9463498978259417,2.1952486354680465,-1.3537190951887932,3,0.7353001158995515,1.985405239375748,1.8477358085192872,1.9975238585693817,1
1.4582418088933318,1.2906511522874156,-1.5257754503226653,-0.1958877663245361,-0.5188355397739256,-0.11321100545463285,-1.0492985174801506,3,0.2444429339719689,-0.05321704765337063,0.904377490014272,1.6459292660395333,0
